,Id,Time,Sens-1,Sens-2,Sens-3,Sens-4,Sens-5,Sens-6,Sens-7,Sens-8,Temp,Co2
6434,19.0,0.024409,10.7902,6.47557,4.42472,8.33667,5.19675,11.1759,2.21372,2.36913,27.7518,58.7268
6435,19.0,0.024695,10.7914,6.48207,4.42628,8.33864,5.19447,11.1754,2.21113,2.36395,27.7525,58.7291
6436,19.0,0.024973,10.7924,6.48867,4.42815,8.34042,5.19281,11.175,2.20866,2.35894,27.7533,58.7312
6437,19.0,0.025251,10.7934,6.49548,4.43012,8.34174,5.19111,11.1746,2.20584,2.35386,27.7539,58.733
6438,19.0,0.025529,10.7943,6.50248,4.43272,8.34352,5.18978,11.1742,2.20354,2.34921,27.7545,58.7347
6439,19.0,0.025807,10.796,6.50905,4.43535,8.34543,5.18847,11.1737,2.20088,2.34454,27.755,58.7363
6440,19.0,0.026093,10.7969,6.5156,4.43791,8.34672,5.18728,11.1728,2.19828,2.33991,27.7555,58.7377
6441,19.0,0.026371,10.7978,6.52189,4.44105,8.34758,5.18641,11.1717,2.19586,2.33566,27.7559,58.7389
6442,19.0,0.026649,10.7996,6.52842,4.44426,8.34896,5.18562,11.1708,2.1938,2.33175,27.7553,58.7371
6443,19.0,0.026927,10.801,6.53481,4.44744,8.3505,5.18471,11.1696,2.19201,2.32801,27.7548,58.7355
6444,19.0,0.027205,10.8025,6.54144,4.45104,8.35204,5.18459,11.1694,2.19051,2.32462,27.7544,58.734
6445,19.0,0.027493,10.8038,6.54803,4.45449,8.35313,5.18417,11.1683,2.18916,2.32143,27.754,58.7327
6446,19.0,0.027771,10.8051,6.55485,4.45807,8.35457,5.1842,11.1676,2.18826,2.31894,27.7536,58.7314
6447,19.0,0.028049,10.8062,6.56126,4.46195,8.35602,5.18433,11.1665,2.18764,2.31669,27.7532,58.7304
6448,19.0,0.028327,10.8073,6.56754,4.46556,8.35673,5.18415,11.1652,2.18688,2.31445,27.7529,58.7294
6449,19.0,0.028605,10.8094,6.57443,4.46965,8.35797,5.18478,11.1644,2.18659,2.31289,27.7517,58.7285
6450,19.0,0.028892,10.8114,6.58115,4.47399,8.35954,5.18546,11.1636,2.18658,2.31187,27.7506,58.7276
6451,19.0,0.02917,10.8132,6.5876,4.47811,8.36051,5.18597,11.1629,2.18632,2.31088,27.7496,58.7269
6452,19.0,0.029448,10.8149,6.59428,4.48285,8.36228,5.18664,11.1623,2.18633,2.31059,27.7487,58.7262
6453,19.0,0.029726,10.8163,6.60093,4.48769,8.36403,5.18654,11.1618,2.18622,2.31072,27.7478,58.7256
6454,19.0,0.030004,10.8179,6.60719,4.49235,8.36502,5.18533,11.1609,2.18554,2.31064,27.7471,58.7251
6455,19.0,0.03029,10.8193,6.61358,4.49739,8.3665,5.18274,11.1597,2.18472,2.31096,27.7464,58.7246
6456,19.0,0.030568,10.8215,6.61973,4.50242,8.36814,5.17908,11.1586,2.18334,2.31132,27.7477,58.7254
6457,19.0,0.030846,10.8237,6.62591,4.50734,8.36977,5.17397,11.1576,2.1815,2.31165,27.7489,58.7279
6458,19.0,0.031124,10.8257,6.63234,4.51281,8.37184,5.16705,11.1569,2.17919,2.31207,27.7499,58.73
6459,19.0,0.031402,10.8278,6.63902,4.51814,8.37342,5.15829,11.1565,2.17626,2.3124,27.7509,58.732
6460,19.0,0.031685,10.8294,6.64507,4.52351,8.37499,5.14809,11.1553,2.17297,2.31249,27.7518,58.7338
6461,19.0,0.031963,10.8312,6.65139,4.52893,8.37671,5.13639,11.1542,2.16953,2.3125,27.7525,58.7355
6462,19.0,0.032241,10.8331,6.65735,4.5342,8.37782,5.12363,11.1531,2.16598,2.31212,27.7533,58.7369
6463,19.0,0.032519,10.8349,6.66336,4.53972,8.37927,5.10982,11.152,2.16237,2.31144,27.7539,58.7391
6464,19.0,0.032797,10.8372,6.66965,4.54546,8.38147,5.09566,11.1517,2.15924,2.31083,27.7545,58.7461
6465,19.0,0.033084,10.8392,6.67571,4.55111,8.38301,5.0809,11.1507,2.15621,2.30981,27.755,58.7525
6466,19.0,0.033362,10.841,6.68168,4.55689,8.3853,5.06598,11.1499,2.15348,2.30875,27.7555,58.7582
6467,19.0,0.03364,10.8429,6.68795,4.56286,8.38737,5.05112,11.1492,2.15119,2.3076,27.7559,58.7634
6468,19.0,0.033918,10.8449,6.69374,4.56835,8.3891,5.03641,11.1485,2.14887,2.30596,27.7563,58.7681
6469,19.0,0.034196,10.847,6.69971,4.57388,8.39125,5.02184,11.1469,2.14689,2.30409,27.7567,58.7724
6470,19.0,0.03448,10.8487,6.70548,4.57973,8.39335,5.00779,11.1465,2.1453,2.30206,27.757,58.7762
6471,19.0,0.034758,10.8509,6.7112,4.5854,8.39524,4.9943,11.146,2.14399,2.29989,27.7573,58.7856
6472,19.0,0.035036,10.853,6.71674,4.59128,8.39755,4.98152,11.1457,2.14312,2.29767,27.7575,58.7941
6473,19.0,0.035314,10.8548,6.72225,4.59725,8.40009,4.96937,11.1451,2.14272,2.2952,27.7578,58.8018
6474,19.0,0.035592,10.8565,6.72698,4.60247,8.40179,4.9578,11.1441,2.14236,2.2925,27.758,58.8087
6475,19.0,0.03588,10.8588,6.73151,4.60804,8.40392,4.94695,11.1435,2.14243,2.28999,27.7582,58.815
6476,19.0,0.036158,10.8605,6.73573,4.61317,8.4057,4.93684,11.1426,2.14248,2.28693,27.7583,58.8207
6477,19.0,0.036436,10.8618,6.73943,4.61753,8.40687,4.92702,11.1411,2.14247,2.28397,27.7581,58.8258
6478,19.0,0.036714,10.8642,6.74314,4.62213,8.40911,4.91852,11.1408,2.1433,2.28135,27.7573,58.8423
6479,19.0,0.036992,10.8659,6.74675,4.6262,8.41099,4.91064,11.1396,2.14411,2.27872,27.7566,58.8572
6480,19.0,0.037279,10.8679,6.75013,4.62951,8.41284,4.90342,11.1394,2.14478,2.27608,27.756,58.8706
6481,19.0,0.037557,10.8697,6.7532,4.63269,8.41466,4.89716,11.1383,2.14564,2.27389,27.7554,58.8828
6482,19.0,0.037835,10.8713,6.75609,4.63528,8.41631,4.89132,11.1375,2.14649,2.27184,27.7549,58.8938
6483,19.0,0.038114,10.8723,6.75846,4.63707,8.41736,4.88612,11.1362,2.14706,2.26992,27.7544,58.9038
6484,19.0,0.038392,10.8737,6.76061,4.63877,8.4189,4.88181,11.1354,2.14804,2.26857,27.754,58.9128
6485,19.0,0.03868,10.8749,6.7628,4.63966,8.42014,4.8781,11.1346,2.14917,2.26762,27.7536,58.9298
6486,19.0,0.038958,10.876,6.7649,4.64,8.42142,4.87532,11.134,2.15027,2.26683,27.7533,58.9452
6487,19.0,0.039236,10.877,6.7673,4.6402,8.42287,4.87319,11.1334,2.15132,2.26643,27.753,58.9591
6488,19.0,0.039514,10.8779,6.76972,4.63946,8.42388,4.87155,11.1325,2.15214,2.26601,27.7527,58.9717
6489,19.0,0.039792,10.8787,6.7719,4.63831,8.42569,4.87056,11.1318,2.15315,2.2659,27.7524,58.9831
6490,19.0,0.040076,10.8791,6.77425,4.63671,8.42718,4.87033,11.131,2.15425,2.2656,27.7522,58.9934
6491,19.0,0.040354,10.8788,6.77649,4.63433,8.42824,4.87032,11.1299,2.15518,2.26486,27.752,59.0027
6492,19.0,0.040632,10.8784,6.7789,4.63171,8.42948,4.87128,11.1289,2.15642,2.26459,27.7509,59.023
6493,19.0,0.04091,10.8779,6.78107,4.62878,8.43121,4.87282,11.1286,2.15792,2.26448,27.7498,59.0412
6494,19.0,0.041188,10.8773,6.78316,4.6251,8.43232,4.8748,11.1276,2.15948,2.26418,27.7489,59.0578
6495,19.0,0.041472,10.8769,6.78567,4.62122,8.43407,4.87737,11.1276,2.16114,2.26437,27.748,59.0728
6496,19.0,0.04175,10.8765,6.78819,4.61696,8.43566,4.88067,11.1274,2.16285,2.26461,27.7473,59.0863
6497,19.0,0.042028,10.8748,6.79059,4.61199,8.43709,4.88424,11.1261,2.16393,2.26449,27.7466,59.0986
6498,19.0,0.042306,10.8732,6.79314,4.60685,8.43854,4.88834,11.1252,2.16518,2.26485,27.746,59.1097
6499,19.0,0.042584,10.8718,6.79569,4.60127,8.44015,4.89332,11.1243,2.16623,2.26537,27.7454,59.1239
6500,19.0,0.042873,10.8705,6.79824,4.59502,8.44145,4.8988,11.1233,2.16713,2.26578,27.7449,59.1385
6501,19.0,0.043151,10.8694,6.80117,4.58871,8.44323,4.90455,11.1225,2.16852,2.26647,27.7444,59.1517
6502,19.0,0.043429,10.8683,6.80382,4.58218,8.44498,4.91112,11.1217,2.16965,2.2673,27.744,59.1636
6503,19.0,0.043707,10.8661,6.80671,4.57544,8.44672,4.91794,11.1209,2.17106,2.26818,27.7436,59.1744
6504,19.0,0.043985,10.864,6.80971,4.56851,8.44874,4.9251,11.1201,2.17266,2.26957,27.7433,59.1841
6505,19.0,0.04427,10.8622,6.81254,4.56086,8.44997,4.93246,11.1195,2.17431,2.27103,27.743,59.193
6506,19.0,0.044548,10.8605,6.81584,4.55321,8.45139,4.94031,11.1189,2.17645,2.27274,27.7427,59.2022
6507,19.0,0.044826,10.8588,6.81895,4.54565,8.45341,4.94849,11.1184,2.1791,2.27502,27.7424,59.2123
6508,19.0,0.045104,10.8567,6.82252,4.5377,8.45494,4.95688,11.1179,2.18195,2.27748,27.7422,59.2214
6509,19.0,0.045382,10.8542,6.82587,4.52987,8.45693,4.96537,11.1175,2.18493,2.2801,27.742,59.2296
6510,19.0,0.045671,10.8519,6.82927,4.5216,8.45872,4.97403,11.1171,2.18834,2.28313,27.7418,59.237
6511,19.0,0.045949,10.8499,6.83272,4.51294,8.46005,4.98267,11.1167,2.19175,2.28608,27.7416,59.2438
6512,19.0,0.046227,10.8475,6.83584,4.50409,8.46154,4.99147,11.1164,2.19523,2.2892,27.7415,59.2499
6513,19.0,0.046505,10.8451,6.83929,4.49555,8.4632,5.00044,11.1161,2.19909,2.2927,27.7404,59.2558
6514,19.0,0.046783,10.8428,6.84266,4.48691,8.46454,5.00954,11.1153,2.20299,2.29606,27.7394,59.2637
6515,19.0,0.047072,10.8405,6.84658,4.47827,8.46636,5.01868,11.1151,2.20703,2.29937,27.7385,59.2708
6516,19.0,0.04735,10.8384,6.85025,4.46974,8.46815,5.02794,11.1149,2.21115,2.30276,27.7377,59.2773
6517,19.0,0.047628,10.8367,6.85395,4.4612,8.46963,5.03683,11.1148,2.21514,2.30569,27.737,59.2831
6518,19.0,0.047906,10.8348,6.85767,4.45266,8.47111,5.04586,11.1147,2.21948,2.30875,27.7363,59.2884
6519,19.0,0.048184,10.833,6.86103,4.44394,8.47275,5.05464,11.1143,2.22366,2.31158,27.7357,59.2932
6520,19.0,0.048474,10.8315,6.86495,4.43524,8.47378,5.06328,11.114,2.22784,2.31414,27.7351,59.2975
6521,19.0,0.048752,10.8291,6.86912,4.42692,8.47517,5.07201,11.114,2.23235,2.31712,27.7347,59.3073
6522,19.0,0.04903,10.827,6.87327,4.41903,8.47687,5.08071,11.1139,2.23702,2.32009,27.7342,59.3162
6523,19.0,0.049309,10.8247,6.87752,4.41099,8.47811,5.08908,11.1139,2.24158,2.32277,27.7338,59.3242
6524,19.0,0.049587,10.8229,6.88162,4.40372,8.47938,5.09746,11.1134,2.24636,2.32554,27.7335,59.3315
6525,19.0,0.049875,10.821,6.88533,4.39624,8.48038,5.10585,11.1132,2.25108,2.32804,27.7331,59.3381
6526,19.0,0.050153,10.8193,6.88919,4.38884,8.48114,5.11394,11.1125,2.25549,2.3301,27.7328,59.344
6527,19.0,0.050431,10.8177,6.89356,4.38233,8.48257,5.12198,11.1124,2.26007,2.33249,27.7326,59.3494
6528,19.0,0.050709,10.8163,6.89801,4.37608,8.48402,5.13015,11.1127,2.26475,2.33493,27.7323,59.3601
6529,19.0,0.050987,10.815,6.90229,4.37034,8.48532,5.13795,11.1127,2.26911,2.33727,27.7321,59.3699
6530,19.0,0.05127,10.8138,6.90666,4.36514,8.48681,5.14613,11.1128,2.27366,2.33965,27.7319,59.3787
6531,19.0,0.051548,10.8127,6.91075,4.35982,8.4877,5.15373,11.1126,2.27777,2.34194,27.7317,59.3866
6532,19.0,0.051826,10.8118,6.91482,4.35517,8.48881,5.16111,11.1127,2.28155,2.34428,27.7315,59.3938
6533,19.0,0.052104,10.8109,6.91913,4.3507,8.48996,5.16839,11.1128,2.28518,2.3468,27.7314,59.4003
6534,19.0,0.052382,10.8101,6.92341,4.34612,8.49055,5.17529,11.1119,2.28839,2.34908,27.7314,59.4062
6535,19.0,0.05267,10.8094,6.92779,4.34225,8.49198,5.18276,11.1116,2.29163,2.35188,27.7322,59.4145
6536,19.0,0.052948,10.8088,6.93276,4.33874,8.49358,5.19042,11.1118,2.2949,2.35501,27.733,59.422
6537,19.0,0.053226,10.8082,6.93713,4.33503,8.49458,5.19777,11.1112,2.29765,2.35819,27.7336,59.4288
6538,19.0,0.053504,10.8077,6.94171,4.33212,8.49608,5.20554,11.111,2.30061,2.36179,27.7342,59.4349
6539,19.0,0.053782,10.8072,6.94649,4.32922,8.49759,5.21338,11.1112,2.30341,2.36553,27.7348,59.4405
6540,19.0,0.054068,10.8066,6.95069,4.32588,8.4985,5.22058,11.1106,2.30575,2.36938,27.7353,59.4455
6541,19.0,0.054346,10.8062,6.95512,4.32313,8.49978,5.22792,11.1105,2.3082,2.37354,27.7357,59.45
6542,19.0,0.054624,10.8059,6.95975,4.32064,8.50138,5.23568,11.1108,2.31016,2.37805,27.7361,59.46
6543,19.0,0.054902,10.8056,6.96446,4.31794,8.50268,5.24281,11.1108,2.31152,2.38259,27.7365,59.4691
6544,19.0,0.05518,10.8053,6.96909,4.31585,8.50461,5.24946,11.1111,2.31223,2.38745,27.7368,59.4772
6545,19.0,0.055468,10.805,6.97367,4.31379,8.50606,5.25558,11.1113,2.31213,2.39246,27.7371,59.4846
6546,19.0,0.055746,10.8048,6.97831,4.31183,8.50781,5.26102,11.1115,2.31132,2.39766,27.7374,59.4913
6547,19.0,0.056024,10.8046,6.98302,4.31023,8.5097,5.26573,11.1117,2.30933,2.40271,27.7377,59.4974
6548,19.0,0.056302,10.8044,6.98766,4.30861,8.51141,5.26928,11.1114,2.3066,2.40782,27.7379,59.5029
6549,19.0,0.05658,10.8043,6.99237,4.30733,8.51281,5.27177,11.1112,2.30315,2.41278,27.7371,59.5057
6550,19.0,0.056867,10.8041,6.99701,4.3067,8.51483,5.27371,11.1114,2.29871,2.41775,27.7365,59.5075
6551,19.0,0.057145,10.8042,7.0021,4.30586,8.5165,5.27425,11.1114,2.29337,2.42204,27.7358,59.509
6552,19.0,0.057423,10.804,7.00747,4.30528,8.51831,5.27402,11.1118,2.28744,2.42545,27.7353,59.5105
6553,19.0,0.057701,10.8039,7.01245,4.3053,8.52071,5.27279,11.112,2.28082,2.42744,27.7348,59.5118
6554,19.0,0.057979,10.8038,7.01734,4.30513,8.52257,5.27077,11.1119,2.27373,2.4281,27.7343,59.5129
6555,19.0,0.058266,10.8039,7.02215,4.30525,8.52456,5.26791,11.1122,2.26627,2.4274,27.7339,59.514
6556,19.0,0.058544,10.8037,7.02663,4.30571,8.52651,5.26473,11.1125,2.25887,2.42536,27.7335,59.5099
6557,19.0,0.058822,10.8036,7.03157,4.30587,8.52812,5.26072,11.1132,2.25139,2.42231,27.7332,59.4995
6558,19.0,0.0591,10.8047,7.03681,4.30636,8.53048,5.2567,11.1142,2.24424,2.41847,27.7329,59.4901
6559,19.0,0.059378,10.8056,7.04193,4.3069,8.53292,5.25204,11.1149,2.23738,2.41372,27.7326,59.4815
6560,19.0,0.059664,10.8067,7.04708,4.30703,8.53468,5.24702,11.1149,2.23053,2.40849,27.7324,59.4738
6561,19.0,0.059942,10.8074,7.05199,4.30741,8.53687,5.24208,11.116,2.22426,2.40289,27.7321,59.4668
6562,19.0,0.06022,10.8079,7.05707,4.30776,8.53915,5.23679,11.1163,2.21833,2.39695,27.7319,59.4605
6563,19.0,0.060498,10.8088,7.06193,4.30835,8.54121,5.23121,11.116,2.21271,2.39098,27.7337,59.4535
6564,19.0,0.060776,10.8095,7.06709,4.3095,8.54399,5.22585,11.1169,2.20795,2.38525,27.7352,59.4396
6565,19.0,0.061065,10.8102,7.07202,4.31073,8.54665,5.2205,11.1176,2.20364,2.37953,27.7366,59.4271
6566,19.0,0.061343,10.8108,7.07711,4.31193,8.54875,5.21506,11.1178,2.19954,2.37376,27.7379,59.4157
6567,19.0,0.061621,10.8121,7.08198,4.31373,8.55156,5.20973,11.1187,2.1961,2.36834,27.7391,59.4054
6568,19.0,0.061899,10.8125,7.08703,4.31536,8.55395,5.20441,11.1194,2.19285,2.36303,27.7401,59.3961
6569,19.0,0.062177,10.8129,7.0916,4.31719,8.55597,5.19899,11.1196,2.18985,2.35784,27.741,59.3877
6570,19.0,0.062465,10.8135,7.09637,4.31948,8.55854,5.19368,11.1204,2.18746,2.353,27.7426,59.3801
6571,19.0,0.062743,10.8151,7.10159,4.3221,8.56117,5.18858,11.1209,2.18536,2.34837,27.7442,59.3673
6572,19.0,0.063021,10.8166,7.10657,4.32473,8.56416,5.18377,11.1215,2.18352,2.34377,27.7457,59.3558
6573,19.0,0.063299,10.8179,7.11147,4.32792,8.56686,5.17901,11.1221,2.18199,2.33981,27.7471,59.3453
6574,19.0,0.063577,10.8191,7.11551,4.33099,8.56961,5.17461,11.1224,2.18041,2.33577,27.7483,59.3358
6575,19.0,0.063863,10.8202,7.11839,4.33431,8.57225,5.17062,11.1231,2.17911,2.33204,27.7494,59.3273
6576,19.0,0.064141,10.8212,7.11946,4.33777,8.57494,5.16642,11.1234,2.178,2.32861,27.7504,59.3195
6577,19.0,0.064419,10.8221,7.11812,4.34053,8.57692,5.16221,11.123,2.17667,2.32504,27.7514,59.3125
6578,19.0,0.064697,10.8229,7.1146,4.34376,8.57901,5.15831,11.1235,2.17599,2.32227,27.7522,59.3003
6579,19.0,0.064975,10.8236,7.10785,4.34694,8.58121,5.15457,11.1239,2.17563,2.31989,27.7529,59.2892
6580,19.0,0.065265,10.8237,7.0982,4.34938,8.58244,5.15069,11.1238,2.1753,2.31755,27.7536,59.2792
6581,19.0,0.065543,10.823,7.08581,4.35122,8.58325,5.14689,11.124,2.17533,2.31563,27.7542,59.2702
6582,19.0,0.065821,10.8224,7.07044,4.35216,8.58338,5.14294,11.1244,2.17568,2.31422,27.7548,59.262
6583,19.0,0.066099,10.8219,7.05292,4.35175,8.58244,5.13887,11.1237,2.17581,2.31268,27.7553,59.2545
6584,19.0,0.066377,10.8208,7.03308,4.35066,8.58053,5.13489,11.1241,2.17637,2.31155,27.7557,59.2478
6585,19.0,0.066665,10.82,7.01191,4.34877,8.57805,5.13119,11.1244,2.17734,2.31099,27.7561,59.23
6586,19.0,0.066943,10.8189,6.98931,4.34563,8.5743,5.12745,11.1246,2.1786,2.31055,27.7565,59.2138
6587,19.0,0.067221,10.8174,6.96554,4.34189,8.57001,5.12426,11.1247,2.1802,2.31069,27.7568,59.1992
6588,19.0,0.067499,10.816,6.94097,4.3369,8.56478,5.12097,11.1244,2.18204,2.3112,27.7571,59.186
6589,19.0,0.067777,10.8147,6.91546,4.33095,8.55869,5.1178,11.1239,2.18403,2.31194,27.7574,59.174
6590,19.0,0.068067,10.813,6.8897,4.32415,8.55169,5.11513,11.1229,2.18641,2.31327,27.7576,59.1632
6591,19.0,0.068345,10.8107,6.86313,4.31631,8.54357,5.11291,11.1224,2.18883,2.31474,27.7579,59.1534
6592,19.0,0.068623,10.8086,6.83668,4.30814,8.53532,5.11101,11.1219,2.19154,2.3166,27.7581,59.1298
6593,19.0,0.068901,10.8058,6.81046,4.29935,8.52667,5.11028,11.1217,2.19452,2.31895,27.7583,59.1085
6594,19.0,0.069179,10.8028,6.78399,4.2905,8.51705,5.10972,11.1209,2.1976,2.32141,27.7584,59.0892
6595,19.0,0.069466,10.8002,6.75753,4.28117,8.50717,5.10962,11.1208,2.20098,2.3241,27.7586,59.0717
6596,19.0,0.069744,10.7964,6.73157,4.27186,8.4966,5.11042,11.1201,2.20463,2.32727,27.7587,59.0559
6597,19.0,0.070022,10.7927,6.70523,4.2622,8.48555,5.11125,11.1194,2.20819,2.33047,27.7588,59.0416
6598,19.0,0.0703,10.7884,6.67951,4.25258,8.47423,5.1128,11.1185,2.21194,2.33404,27.7589,59.0286
6599,19.0,0.070578,10.7844,6.654,4.24326,8.4631,5.1152,11.118,2.21592,2.3382,27.7609,59.019
6600,19.0,0.070864,10.7799,6.62903,4.23387,8.45155,5.11788,11.1175,2.22018,2.34257,27.7628,59.0112
6601,19.0,0.071142,10.7755,6.60456,4.22449,8.43993,5.1213,11.1171,2.22476,2.3474,27.7644,59.0041
6602,19.0,0.07142,10.7705,6.58055,4.21549,8.42839,5.1254,11.1168,2.22976,2.35278,27.7659,58.9977
6603,19.0,0.071698,10.7657,6.55707,4.20629,8.41619,5.12982,11.1159,2.23487,2.35825,27.7672,58.9918
6604,19.0,0.071976,10.7605,6.53408,4.19754,8.40471,5.13513,11.1156,2.24023,2.36441,27.7684,58.9866
6605,19.0,0.072263,10.7553,6.51177,4.18892,8.39301,5.14084,11.115,2.24587,2.37086,27.7695,58.9818
6606,19.0,0.072541,10.7506,6.48995,4.18017,8.38096,5.14732,11.1149,2.25176,2.37752,27.7715,58.9838
6607,19.0,0.072819,10.745,6.46894,4.17233,8.36962,5.1545,11.1147,2.25816,2.38476,27.7733,58.9941
6608,19.0,0.073097,10.74,6.44808,4.16481,8.35805,5.16221,11.1144,2.26501,2.39246,27.7749,59.0033
6609,19.0,0.073375,10.7348,6.42782,4.1574,8.34627,5.17051,11.1143,2.27201,2.40038,27.7763,59.0117
6610,19.0,0.073662,10.7296,6.40754,4.15078,8.33517,5.17925,11.1142,2.27927,2.40864,27.7776,59.0193
6611,19.0,0.07394,10.7243,6.38688,4.14401,8.32397,5.18878,11.1141,2.28691,2.41707,27.7788,59.0262
6612,19.0,0.074218,10.7186,6.36625,4.13719,8.31239,5.19853,11.1137,2.29449,2.42551,27.7799,59.0324
6613,19.0,0.074496,10.7135,6.34553,4.13128,8.30104,5.20878,11.1136,2.30249,2.43446,27.7808,59.0405
6614,19.0,0.074774,10.7075,6.32507,4.12567,8.29005,5.22001,11.1136,2.31086,2.44399,27.7817,59.063
6615,19.0,0.075061,10.7021,6.30474,4.12025,8.27866,5.23161,11.1136,2.31925,2.45344,27.7825,59.0834
6616,19.0,0.075339,10.6972,6.2843,4.11569,8.26734,5.24365,11.1138,2.32784,2.46323,27.7832,59.1018
6617,19.0,0.075617,10.6917,6.26378,4.11088,8.2558,5.2564,11.1137,2.3367,2.47319,27.7838,59.1185
6618,19.0,0.075895,10.6865,6.24307,4.10652,8.24421,5.26918,11.1137,2.34546,2.4831,27.7844,59.1336
6619,19.0,0.076173,10.6804,6.2223,4.10249,8.23215,5.2823,11.1137,2.35412,2.49304,27.785,59.1472
6620,19.0,0.076461,10.675,6.20194,4.09885,8.22037,5.29594,11.1136,2.36264,2.50307,27.7848,59.1596
6621,19.0,0.076739,10.6701,6.18218,4.09589,8.20871,5.30974,11.1144,2.37102,2.51305,27.7843,59.1766
6622,19.0,0.077017,10.6647,6.16251,4.0934,8.19701,5.32379,11.1151,2.37922,2.52313,27.7839,59.192
6623,19.0,0.077295,10.6595,6.14326,4.09079,8.18514,5.33786,11.1155,2.38677,2.5328,27.7835,59.206
6624,19.0,0.077573,10.6544,6.12451,4.08852,8.17355,5.35174,11.1163,2.39408,2.54232,27.7832,59.2186
6625,19.0,0.07786,10.6488,6.10621,4.08681,8.1622,5.36588,11.117,2.40096,2.55163,27.7829,59.2301
6626,19.0,0.078138,10.6428,6.08799,4.08457,8.15022,5.3794,11.1168,2.40692,2.56047,27.7826,59.2404
6627,19.0,0.078416,10.6371,6.0704,4.08289,8.13868,5.39291,11.1175,2.41285,2.56903,27.7832,59.2498
6628,19.0,0.078694,10.6319,6.05349,4.08189,8.12724,5.40681,11.1184,2.41876,2.57776,27.7848,59.2612
6629,19.0,0.078972,10.6264,6.03686,4.08021,8.11575,5.42055,11.1191,2.42384,2.58607,27.7862,59.2715
6630,19.0,0.07926,10.6209,6.02083,4.07929,8.10465,5.43415,11.1201,2.42871,2.5943,27.7875,59.2808
6631,19.0,0.079538,10.6147,6.00533,4.07846,8.09375,5.44784,11.1211,2.43352,2.60231,27.7887,59.2893
6632,19.0,0.079816,10.6086,5.99043,4.07728,8.0822,5.46128,11.1217,2.43814,2.61004,27.7898,59.2969
6633,19.0,0.080094,10.6023,5.97563,4.07621,8.07104,5.47472,11.1225,2.4426,2.61767,27.7908,59.3039
6634,19.0,0.080372,10.5965,5.96125,4.07524,8.06009,5.48826,11.123,2.44704,2.62514,27.7918,59.3101
6635,19.0,0.08066,10.59,5.94759,4.07428,8.04864,5.50233,11.1236,2.4514,2.63239,27.7935,59.3187
6636,19.0,0.080938,10.5841,5.93468,4.07392,8.03828,5.51624,11.1254,2.45583,2.63959,27.7951,59.3265
6637,19.0,0.081216,10.5782,5.92234,4.07369,8.02764,5.53011,11.1266,2.4599,2.6461,27.7965,59.3336
6638,19.0,0.081494,10.5721,5.91052,4.0734,8.01675,5.54416,11.1273,2.46372,2.65213,27.7978,59.3399
6639,19.0,0.081772,10.5666,5.8995,4.0733,8.00591,5.55838,11.1287,2.46758,2.65794,27.799,59.3457
6640,19.0,0.082062,10.5606,5.88877,4.07296,7.99498,5.5719,11.129,2.47081,2.66278,27.8,59.3509
6641,19.0,0.08234,10.5549,5.87884,4.07282,7.98426,5.58553,11.13,2.47372,2.66701,27.801,59.3556
6642,19.0,0.082618,10.5498,5.86964,4.07321,7.97442,5.59915,11.1312,2.4767,2.67105,27.8018,59.3687
6643,19.0,0.082896,10.544,5.86099,4.07322,7.96439,5.61279,11.1322,2.47927,2.67442,27.8026,59.3806
6644,19.0,0.083174,10.5386,5.85316,4.07331,7.95462,5.62599,11.1332,2.48172,2.67727,27.8033,59.3913
6645,19.0,0.083463,10.5338,5.84564,4.07366,7.94495,5.63902,11.1342,2.48408,2.67976,27.8039,59.401
6646,19.0,0.083741,10.5281,5.83862,4.07354,7.93522,5.65157,11.135,2.48621,2.68181,27.8045,59.4098
6647,19.0,0.084019,10.5229,5.83216,4.07369,7.92572,5.66368,11.1358,2.48807,2.68332,27.805,59.4177
6648,19.0,0.084297,10.5181,5.82632,4.07383,7.91671,5.67552,11.1366,2.48961,2.68482,27.8055,59.4249
6649,19.0,0.084575,10.5131,5.82103,4.07387,7.90759,5.68699,11.1375,2.4906,2.68589,27.8059,59.4335
6650,19.0,0.084862,10.5089,5.81657,4.07468,7.89919,5.69846,11.1387,2.49123,2.68707,27.8063,59.4421
6651,19.0,0.08514,10.5043,5.81254,4.07559,7.8909,5.71015,11.1404,2.49158,2.68793,27.8067,59.4499
6652,19.0,0.085418,10.5001,5.80911,4.0765,7.88257,5.72128,11.1414,2.49163,2.68829,27.807,59.457
6653,19.0,0.085696,10.4963,5.80589,4.07793,7.87489,5.73288,11.1428,2.49147,2.68854,27.8073,59.4634
6654,19.0,0.085974,10.4922,5.80342,4.07983,7.86739,5.74404,11.1439,2.49119,2.68827,27.8075,59.4692
6655,19.0,0.086261,10.4879,5.80107,4.08121,7.85977,5.75501,11.1447,2.49039,2.68747,27.8078,59.4744
6656,19.0,0.086539,10.4842,5.79972,4.08367,7.85246,5.76637,11.1458,2.48981,2.6866,27.807,59.4766
6657,19.0,0.086817,10.4807,5.7987,4.08624,7.84571,5.77786,11.1468,2.48887,2.68574,27.8064,59.4752
6658,19.0,0.087095,10.4775,5.7979,4.08884,7.83905,5.78903,11.1478,2.48781,2.68483,27.8058,59.474
6659,19.0,0.087373,10.4746,5.79782,4.09197,7.83303,5.80035,11.1486,2.48693,2.68407,27.8052,59.4729
